"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/16";"Nov/16";"Out/16";"Set/16";"Ago/16";"Jul/16";"Jun/16";"Mai/16";"Abr/16";"Mar/16";"Fev/16";"Jan/16";"Competência";"Data de atualização"
"UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257)";"Odontológica";"Pequeno";"15";"15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"ASSOCIAÇÃO BENEFICENTE CATÓLICA (322326)";"Médico Hospitalar";"Médio";"227";"227";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE (406937)";"Médico Hospitalar";"Pequeno";"171";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,66";"201611";"22/01/2017 02:12:03"
"PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA. (413267)";"Médico Hospitalar";"Pequeno";"4";"4";"  80,75";"  80,75";" 161,07";" 120,48";"  80,11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"ASSOCIAÇÃO PORTUGUESA BENEFICENTE VASCO DA GAMA (346292)";"Médico Hospitalar";"Pequeno";"5";"5";"  42,82";"  42,82";"  21,12";"  13,82";"  13,59";"   6,69";"  19,85";"  26,18";"  26,13";"  13,15";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED FEDERAÇÃO INTERFEDERATIVA DAS COOPERATIVAS MÉDICAS DO CENTRO-OESTE E TOCANTINS (347361)";"Médico Hospitalar";"Pequeno";"6";"6";"  42,59";"  42,59";"  42,90";"  24,63";"  24,13";"  15,90";"  15,55";"  51,89";"  36,99";"  29,88";"  12,97";"  11,33";"201611";"22/01/2017 02:12:03"
"MASSA FALIDA DE SAÚDE QUALITY LTDA. (367729)";"Médico Hospitalar";"Pequeno";"7";"7";"  32,21";"  32,21";"  30,10";"  21,19";"  16,29";"  16,64";"  16,53";"  15,14";"   7,43";"   3,14";"0,00";"   2,06";"201611";"22/01/2017 02:12:03"
"INSOLVÊNCIA CIVIL DE FUNDAÇÃO IRMÃO DIAMANTINO (419044)";"Médico Hospitalar";"Pequeno";"8";"8";"  32,19";"  32,19";"  49,50";"  26,35";"  23,80";"  14,98";"  13,69";"   6,56";"   5,40";"   3,45";"   4,95";"   5,50";"201611";"22/01/2017 02:12:03"
"ASSOCIAÇÃO AUXILIADORA DAS CLASSES LABORIOSAS (340146)";"Médico Hospitalar";"Pequeno";"9";"9";"  25,74";"  25,74";"  27,60";"  27,12";"  23,43";"  20,52";"  13,47";"  10,27";"  10,69";"  12,65";"  11,16";"  14,64";"201611";"22/01/2017 02:12:03"
"AMAZÔNIA PLANOS DE SAÚDE LTDA (419052)";"Médico Hospitalar";"Pequeno";"10";"10";"  25,30";"  25,30";"  17,52";"  18,54";"0,00";"0,00";"0,00";"0,00";"   1,27";"   1,29";"   1,31";"0,00";"201611";"22/01/2017 02:12:03"
"SMS - ASSISTÊNCIA MÉDICA LTDA (311405)";"Médico Hospitalar";"Pequeno";"11";"11";"  23,62";"  23,62";"  17,37";"  12,12";"  10,67";"   7,58";"   9,13";"  15,06";"  18,53";"  16,03";"  10,44";"   8,16";"201611";"22/01/2017 02:12:03"
"UNIX - SAÚDE LTDA (418137)";"Médico Hospitalar";"Pequeno";"12";"12";"  23,00";"  23,00";"  22,84";"  21,47";"  17,86";"  11,83";"  16,16";"  21,83";"  22,54";"  16,79";"  12,44";"  11,65";"201611";"22/01/2017 02:12:03"
"ORALCLASS ASSISTENCIA MÉDICA E ODONTOLOGICA LTDA. (402478)";"Médico Hospitalar";"Pequeno";"13";"13";"  22,82";"  22,82";"  32,05";"  43,79";"  56,57";"  44,94";"  29,78";"  14,72";"  20,38";"  27,02";"  22,26";"  17,69";"201611";"22/01/2017 02:12:03"
"UNIMED DE PAULO AFONSO COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (312509)";"Médico Hospitalar";"Pequeno";"14";"14";"  20,35";"  20,35";"   9,12";"   8,86";"  17,53";"  25,93";"  17,06";"   8,43";"   8,30";"   8,21";"  24,32";"  40,23";"201611";"22/01/2017 02:12:03"
"SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA (343676)";"Médico Hospitalar";"Pequeno";"15";"15";"  15,40";"  15,40";"  10,90";"   7,30";"   6,42";"   9,21";"   7,40";"   7,45";"   6,56";"  10,37";"   8,50";"   7,57";"201611";"22/01/2017 02:12:03"
"E.X.M BRASIL SAÚDE LTDA (416282)";"Médico Hospitalar";"Pequeno";"16";"16";"  15,18";"  15,18";"  21,02";"  24,93";"  33,36";"  22,91";"  15,73";"  10,40";"  13,69";"  18,82";"   9,83";"  21,48";"201611";"22/01/2017 02:12:03"
"TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL (316849)";"Médico Hospitalar";"Pequeno";"17";"17";"  13,71";"  13,71";"  10,28";"   6,85";"  13,70";"  10,26";"   6,84";"   3,41";"  10,23";"  10,22";"  10,21";"   6,80";"201611";"22/01/2017 02:12:03"
"ASSOCIAÇÃO METROPOLITANA DE ASSISTÊNCIA À SAÚDE (418854)";"Médico Hospitalar";"Pequeno";"18";"18";"  13,59";"  13,59";"  14,79";"  10,39";"   8,16";"   6,01";"  14,22";"  19,41";"  22,44";"  15,46";"   6,43";"   6,92";"201611";"22/01/2017 02:12:03"
"ODONTOGROUP SISTEMA DE SAÚDE LTDA. (389854)";"Odontológica";"Médio";"1";"1";"   0,90";"   0,90";"   1,10";"   0,74";"   0,38";"   0,19";"   0,20";"   0,40";"   0,40";"   0,79";"   0,58";"   0,58";"201611";"22/01/2017 02:12:03"
"PLENODONTO ASSISTÊNCIA ODONTOLÓGICA S/C LTDA. (403458)";"Odontológica";"Médio";"2";"2";"   0,86";"   0,86";"   0,86";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,45";"   0,45";"201611";"22/01/2017 02:12:03"
"NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (304441)";"Odontológica";"Médio";"3";"3";"   0,83";"   0,83";"   1,20";"   0,73";"   0,74";"0,00";"0,00";"0,00";"   0,26";"   0,26";"   0,39";"   0,13";"201611";"22/01/2017 02:12:03"
"UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA (343404)";"Odontológica";"Médio";"4";"4";"   0,57";"   0,57";"   0,92";"   0,99";"   0,36";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"PREVIDENT ASSISTÊNCIA ODONTOLÓGICA LTDA. (374440)";"Odontológica";"Médio";"5";"5";"   0,43";"   0,43";"   0,43";"   0,14";"   0,29";"   0,29";"   0,44";"   0,15";"   0,30";"   0,30";"   0,30";"   0,15";"201611";"22/01/2017 02:12:03"
"UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA (334243)";"Odontológica";"Médio";"6";"6";"   0,39";"   0,39";"   0,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"BENEFIT ASSISTÊNCIA ODONTOLÓGICA LTDA (419826)";"Odontológica";"Médio";"7";"7";"   0,37";"   0,37";"   0,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA. (322890)";"Odontológica";"Médio";"8";"8";"   0,33";"   0,33";"   0,37";"   0,37";"0,00";"0,00";"0,00";"   0,20";"   0,21";"   0,21";"   0,22";"   0,23";"201611";"22/01/2017 02:12:03"
"DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA. (300730)";"Odontológica";"Médio";"9";"9";"   0,28";"   0,28";"   0,28";"   0,29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,25";"201611";"22/01/2017 02:12:03"
"UNIODONTO DO RIO DE JANEIRO COOPERATIVA ODONTOLÓGICA LTDA (318230)";"Odontológica";"Médio";"10";"10";"   0,27";"   0,27";"   0,27";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,25";"   0,25";"   0,98";"   0,72";"201611";"22/01/2017 02:12:03"
"UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA (300195)";"Odontológica";"Médio";"11";"11";"   0,27";"   0,27";"0,00";"   0,26";"   0,25";"   0,49";"   0,24";"   0,24";"   0,24";"   0,24";"   0,24";"0,00";"201611";"22/01/2017 02:12:03"
"PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME (417106)";"Odontológica";"Médio";"12";"12";"   0,27";"   0,27";"   0,26";"   0,27";"   0,53";"   0,54";"   0,27";"0,00";"0,00";"0,00";"   0,26";"   0,52";"201611";"22/01/2017 02:12:03"
"ODONTOART PLANOS ODONTOLÓGICOS LTDA (414387)";"Odontológica";"Médio";"13";"13";"   0,27";"   0,27";"   0,27";"   0,14";"   0,14";"0,00";"0,00";"0,00";"0,00";"   0,18";"   0,38";"   0,40";"201611";"22/01/2017 02:12:03"
"UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA. (311391)";"Odontológica";"Médio";"14";"14";"   0,23";"   0,23";"   0,35";"   0,35";"   0,12";"   0,12";"   0,12";"   0,12";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA (414654)";"Odontológica";"Médio";"15";"15";"   0,21";"   0,21";"   0,33";"   0,23";"   0,23";"   0,22";"   0,11";"   0,35";"   0,48";"   0,57";"   0,44";"   0,31";"201611";"22/01/2017 02:12:03"
"SOESP-ODONTO SISTEMA ODONTOLÓGICO E SERVIÇOS PREVENTIVOS LTDA. (405604)";"Odontológica";"Médio";"16";"16";"   0,20";"   0,20";"   0,40";"   0,41";"   0,21";"   0,22";"   0,22";"   0,22";"   0,22";"   0,22";"   0,22";"0,00";"201611";"22/01/2017 02:12:03"
"UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS (314315)";"Odontológica";"Médio";"17";"17";"   0,19";"   0,19";"   0,19";"   0,19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,19";"201611";"22/01/2017 02:12:03"
"ORAL BRASIL CONSULTORIA E GESTÃO EM SAÚDE LTDA (413127)";"Odontológica";"Médio";"18";"18";"   0,17";"   0,17";"0,00";"0,00";"   0,34";"   0,35";"   0,34";"   0,17";"   0,17";"   0,34";"   0,17";"   0,18";"201611";"22/01/2017 02:12:03"
"UNIODONTO DE SC COOPERATIVA ADMINISTRADORAS DE CONTRATOS (342203)";"Odontológica";"Médio";"19";"19";"   0,16";"   0,16";"   0,32";"   0,32";"   0,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"MEDIPLAN ASSISTENCIAL LTDA (368849)";"Médico Hospitalar";"Médio";"175";"175";"   0,57";"   0,57";"   0,92";"   1,03";"   0,92";"   0,92";"   0,69";"   1,27";"   1,63";"   1,77";"   1,30";"   1,18";"201611";"22/01/2017 02:12:03"
"PRO SALUTE SERVIÇOS PARA A SAÚDE LTDA. (369373)";"Médico Hospitalar";"Médio";"176";"176";"   0,56";"   0,56";"   0,56";"   0,93";"   0,37";"   0,37";"0,00";"0,00";"   0,19";"   0,38";"   0,76";"   0,95";"201611";"22/01/2017 02:12:03"
"UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES (354783)";"Médico Hospitalar";"Médio";"177";"177";"   0,54";"   0,54";"   0,95";"   1,22";"   1,08";"   0,54";"   0,54";"   0,82";"   1,23";"   0,96";"   1,09";"   0,81";"201611";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA (354562)";"Médico Hospitalar";"Médio";"178";"178";"   0,52";"   0,52";"   0,53";"   0,54";"0,00";"   0,27";"   0,54";"   0,54";"   0,27";"   0,54";"   0,53";"   0,80";"201611";"22/01/2017 02:12:03"
"UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO (306126)";"Médico Hospitalar";"Médio";"179";"179";"   0,52";"   0,52";"   0,26";"   0,26";"0,00";"0,00";"0,00";"   0,26";"   0,26";"   0,26";"0,00";"   0,26";"201611";"22/01/2017 02:12:03"
"PRONTOMED PLANOS DE SAÚDE LTDA (301728)";"Médico Hospitalar";"Médio";"180";"180";"   0,52";"   0,52";"   0,52";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,27";"   0,54";"201611";"22/01/2017 02:12:03"
"HOSPITAL REGIONAL DE FRANCA S/A (309338)";"Médico Hospitalar";"Médio";"181";"181";"   0,50";"   0,50";"   0,75";"   1,50";"   1,24";"   0,99";"   0,74";"   0,74";"   0,74";"   0,25";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO (318388)";"Médico Hospitalar";"Médio";"182";"182";"   0,50";"   0,50";"   0,50";"   1,02";"   1,56";"   1,32";"   1,06";"   1,05";"   1,58";"   1,57";"   0,78";"   0,77";"201611";"22/01/2017 02:12:03"
"UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO (344729)";"Médico Hospitalar";"Médio";"183";"183";"   0,49";"   0,49";"   0,24";"   0,24";"   0,49";"   0,24";"   0,47";"   0,69";"   0,92";"   0,68";"   0,45";"   0,22";"201611";"22/01/2017 02:12:03"
"UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344)";"Médico Hospitalar";"Médio";"184";"184";"   0,48";"   0,48";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA. (367087)";"Médico Hospitalar";"Médio";"185";"185";"   0,48";"   0,48";"   0,64";"   0,80";"   0,80";"   0,97";"   1,12";"   1,73";"   1,56";"   1,25";"   0,83";"   0,71";"201611";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL (307319)";"Médico Hospitalar";"Médio";"186";"186";"   0,48";"   0,48";"   0,71";"   1,90";"   1,89";"   1,65";"   0,71";"   0,95";"   1,42";"   2,36";"   2,12";"   1,65";"201611";"22/01/2017 02:12:03"
"UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA (333662)";"Médico Hospitalar";"Médio";"187";"187";"   0,47";"   0,47";"   0,71";"   1,65";"   1,64";"   1,41";"   0,70";"   0,70";"   1,40";"   1,16";"   0,93";"   0,69";"201611";"22/01/2017 02:12:03"
"UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA. (356581)";"Médico Hospitalar";"Médio";"188";"188";"   0,47";"   0,47";"   0,47";"   0,94";"   0,94";"   1,42";"   1,42";"   1,42";"   0,96";"   0,48";"   0,98";"   1,46";"201611";"22/01/2017 02:12:03"
"UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO (303844)";"Médico Hospitalar";"Médio";"189";"189";"   0,46";"   0,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED DO OESTE DO PARANÁ - COOP. DE TRABALHO MEDICO (305227)";"Médico Hospitalar";"Médio";"190";"190";"   0,46";"   0,46";"0,00";"0,00";"   0,45";"   0,45";"   0,45";"   0,45";"   0,45";"   0,46";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST (330809)";"Médico Hospitalar";"Médio";"191";"191";"   0,45";"   0,45";"   0,46";"   0,45";"0,00";"0,00";"0,00";"   0,91";"   1,38";"   1,38";"   0,46";"0,00";"201611";"22/01/2017 02:12:03"
"CENTRO HOSPITALAR ATIBAIA LTDA. (350699)";"Médico Hospitalar";"Médio";"192";"192";"   0,45";"   0,45";"   0,44";"   0,44";"0,00";"0,00";"0,00";"   0,86";"   1,72";"   1,72";"   1,28";"   1,28";"201611";"22/01/2017 02:12:03"
"FUNDAÇÃO DE SAÚDE ITAIGUAPY (311359)";"Médico Hospitalar";"Médio";"193";"193";"   0,44";"   0,44";"   0,89";"   0,90";"   0,90";"   0,45";"   0,46";"0,00";"0,00";"0,00";"   0,49";"   1,99";"201611";"22/01/2017 02:12:03"
"UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO (323926)";"Médico Hospitalar";"Médio";"194";"194";"   0,44";"   0,44";"   0,44";"   0,45";"   0,45";"   0,45";"   0,90";"   1,80";"   2,25";"   2,26";"   0,91";"   0,45";"201611";"22/01/2017 02:12:03"
"UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (319708)";"Médico Hospitalar";"Médio";"195";"195";"   0,44";"   0,44";"   0,44";"   0,44";"   0,65";"   0,87";"   0,65";"   0,44";"   0,22";"   0,22";"   0,22";"   0,87";"201611";"22/01/2017 02:12:03"
"EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES S.A (320587)";"Médico Hospitalar";"Médio";"196";"196";"   0,44";"   0,44";"   1,31";"   1,30";"   0,86";"0,00";"   0,42";"   0,84";"   1,25";"   2,08";"   1,66";"   1,65";"201611";"22/01/2017 02:12:03"
"UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (356417)";"Médico Hospitalar";"Médio";"197";"197";"   0,44";"   0,44";"   0,15";"   0,44";"   0,44";"   0,58";"   0,58";"   0,58";"   0,59";"   0,59";"   0,44";"   0,73";"201611";"22/01/2017 02:12:03"
"FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS (315044)";"Médico Hospitalar";"Médio";"198";"198";"   0,43";"   0,43";"   0,86";"   0,43";"   0,43";"   0,86";"   0,86";"   0,86";"0,00";"0,00";"0,00";"   1,29";"201611";"22/01/2017 02:12:03"
"AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA (413330)";"Médico Hospitalar";"Médio";"199";"199";"   0,42";"   0,42";"   1,29";"   1,71";"   1,70";"   0,83";"   0,41";"   0,40";"   0,40";"   0,79";"   0,81";"   0,80";"201611";"22/01/2017 02:12:03"
"SERPRAM - SERVIÇO DE PRESTAÇÃO DE ASSISTÊNCIA MÉDICO-HOSPITALAR S.A. (306649)";"Médico Hospitalar";"Médio";"200";"200";"   0,42";"   0,42";"   0,63";"   0,42";"   0,84";"   0,64";"   0,43";"   0,22";"   0,44";"   0,87";"   0,88";"   0,88";"201611";"22/01/2017 02:12:03"
"UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO  (306100)";"Médico Hospitalar";"Médio";"201";"201";"   0,42";"   0,42";"   0,42";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,45";"   0,46";"201611";"22/01/2017 02:12:03"
"UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO (300713)";"Médico Hospitalar";"Médio";"202";"202";"   0,40";"   0,40";"   0,83";"   1,25";"   0,85";"   0,86";"   0,44";"   0,44";"0,00";"   0,44";"   0,45";"   1,38";"201611";"22/01/2017 02:12:03"
"SAUDE PAS - MEDICINA E ODONTO (409243)";"Médico Hospitalar";"Médio";"203";"203";"   0,40";"   0,40";"   0,40";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,85";"   1,28";"201611";"22/01/2017 02:12:03"
"ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA. (415821)";"Odontológica";"Pequeno";"15";"15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA (404241)";"Médico Hospitalar";"Pequeno";"83";"83";"   2,52";"   2,52";"   2,52";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA. (343684)";"Médico Hospitalar";"Pequeno";"84";"84";"   2,49";"   2,49";"   2,49";"   0,83";"   0,83";"   0,83";"   0,83";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA (337561)";"Médico Hospitalar";"Pequeno";"85";"85";"   2,40";"   2,40";"   2,39";"   2,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,20";"201611";"22/01/2017 02:12:03"
"SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA (403962)";"Médico Hospitalar";"Pequeno";"86";"86";"   2,27";"   2,27";"   3,42";"   4,55";"   3,41";"   3,38";"   2,79";"   4,39";"   3,79";"   3,21";"   3,21";"   3,24";"201611";"22/01/2017 02:12:03"
"ARAÇA PLANOS DE SAÚDE LTDA. (407704)";"Médico Hospitalar";"Pequeno";"87";"87";"   2,24";"   2,24";"   9,16";"  14,46";"  23,53";"  24,83";"  26,36";"  41,49";"  14,69";"  15,62";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO (311944)";"Médico Hospitalar";"Pequeno";"88";"88";"   2,22";"   2,22";"   2,24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"PLASAC PLANO DE SAÚDE LTDA (306444)";"Médico Hospitalar";"Pequeno";"89";"89";"   2,20";"   2,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   3,30";"   3,30";"   3,29";"201611";"22/01/2017 02:12:03"
"SOCIEDADE COOPERATIVA CRUZEIRO - OPERADORA DE PLANOS DE SAUDE SOCIEDADE COOPERATIVA - EM LIQUIDAÇÃO EXTRAJUDICIAL (356107)";"Médico Hospitalar";"Pequeno";"90";"90";"   2,19";"   2,19";"   2,18";"   1,63";"   0,54";"0,00";"0,00";"   0,50";"   0,49";"   1,92";"   2,25";"   2,12";"201611";"22/01/2017 02:12:03"
"FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL (378216)";"Médico Hospitalar";"Pequeno";"91";"91";"   2,19";"   2,19";"   2,17";"   3,24";"   3,22";"   2,14";"   1,06";"   1,06";"   1,06";"   1,05";"0,00";"   4,17";"201611";"22/01/2017 02:12:03"
"ATÍVIA SERVIÇOS DE SAÚDE S/A (320510)";"Médico Hospitalar";"Pequeno";"92";"92";"   2,16";"   2,16";"   2,14";"   2,81";"   1,38";"   3,39";"   3,31";"   3,88";"   3,16";"   2,47";"   1,82";"   3,57";"201611";"22/01/2017 02:12:03"
"UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO  (354325)";"Médico Hospitalar";"Pequeno";"93";"93";"   2,12";"   2,12";"   3,51";"   4,19";"   4,87";"   3,46";"   1,38";"   0,69";"0,00";"0,00";"0,00";"   1,41";"201611";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB (315583)";"Médico Hospitalar";"Pequeno";"94";"94";"   2,11";"   2,11";"   4,19";"   2,08";"   2,08";"0,00";"0,00";"   2,05";"   4,09";"   4,08";"   4,05";"   4,03";"201611";"22/01/2017 02:12:03"
"SOCIAL-SOCIEDADE ASSISTENCIAL E CULTURAL (315630)";"Médico Hospitalar";"Pequeno";"95";"95";"   2,04";"   2,04";"   4,08";"   6,11";"   4,05";"   4,05";"   2,03";"   2,04";"   4,06";"   4,05";"   6,06";"   4,03";"201611";"22/01/2017 02:12:03"
"NOSAMED ASSISTÊNCIA MÉDICA LTDA. (305928)";"Médico Hospitalar";"Pequeno";"96";"96";"   2,04";"   2,04";"   2,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,95";"   1,94";"   1,94";"201611";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DOS AGENTES FISCAIS DE RENDAS DO ESTADO DE SÃO PAULO- AFRESP (317632)";"Médico Hospitalar";"Pequeno";"97";"97";"   2,04";"   2,04";"   3,06";"   1,53";"   1,54";"   1,03";"   1,54";"   2,06";"   2,06";"   1,55";"   0,52";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343)";"Médico Hospitalar";"Pequeno";"98";"98";"   1,97";"   1,97";"   1,31";"   1,97";"   0,65";"   1,91";"   1,24";"   1,20";"   0,58";"   0,56";"   1,10";"   0,53";"201611";"22/01/2017 02:12:03"
"FUNDAÇÃO DE PREVIDÊNCIA DOS EMPREGADOS DA CEB (309362)";"Médico Hospitalar";"Pequeno";"99";"99";"   1,94";"   1,94";"0,00";"0,00";"   1,93";"   1,94";"   1,97";"   2,00";"   2,02";"   2,02";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"UNIMED ANGRA DOS REIS COOPERATIVA DE TRABALHO MEDICO (322547)";"Médico Hospitalar";"Pequeno";"100";"100";"   1,90";"   1,90";"   2,84";"   2,80";"   1,85";"   1,83";"   1,81";"   3,58";"   3,54";"   3,48";"   2,57";"   1,68";"201611";"22/01/2017 02:12:03"
"MH VIDA - OPERADORA DE PLANOS DE SAÚDE - EIRELI (412015)";"Médico Hospitalar";"Pequeno";"101";"101";"   1,86";"   1,86";"   3,69";"   3,68";"   1,84";"   1,86";"   1,89";"   1,92";"0,00";"0,00";"0,00";"   1,97";"201611";"22/01/2017 02:12:03"
"IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO (333808)";"Médico Hospitalar";"Pequeno";"102";"102";"   1,75";"   1,75";"0,00";"   0,87";"   1,75";"   2,62";"   1,75";"   0,87";"0,00";"0,00";"0,00";"0,00";"201611";"22/01/2017 02:12:03"
"CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA (410624)";"Médico Hospitalar";"Pequeno";"103";"103";"   1,75";"   1,75";"   0,87";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,90";"   0,91";"   0,92";"0,00";"201611";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DO SETOR ELÉTRICO - E-VIDA (418374)";"Médico Hospitalar";"Pequeno";"104";"104";"   1,73";"   1,73";"   1,16";"0,00";"   0,58";"   0,58";"   0,58";"0,00";"0,00";"0,00";"0,00";"   0,59";"201611";"22/01/2017 02:12:03"
"UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO (327352)";"Médico Hospitalar";"Pequeno";"105";"105";"   1,65";"   1,65";"   3,32";"   3,33";"   1,67";"   1,67";"   1,67";"   1,66";"0,00";"0,00";"0,00";"   1,64";"201611";"22/01/2017 02:12:03"
